"country","sftgcode","iso3code","year","start.1","mean.p","harff.p","threat.p","rf.p"
"Tajikistan","TAJ","TJK",1995,0,0.00621446618452777,0.0020018593567671,0.0146415391968162,0.002
"Tajikistan","TAJ","TJK",1996,0,0.0077953600302121,0.00195768916232094,0.0174283909283153,0.004
"Tajikistan","TAJ","TJK",1997,0,0.00678026200241816,0.00168129284776434,0.0146594931594901,0.004
"Tajikistan","TAJ","TJK",1998,0,0.00871579850556476,0.00306569473398068,0.0150817007827136,0.008
"Tajikistan","TAJ","TJK",1999,0,0.00444199221785354,0.00241568306153896,0.00891029359202166,0.002
"Tajikistan","TAJ","TJK",2000,0,0.00480536098488223,0.00196209643541308,0.00945398651923363,0.003
"Tajikistan","TAJ","TJK",2001,0,0.0050891641459072,0.00262245757144879,0.0106450348662728,0.002
"Tajikistan","TAJ","TJK",2002,0,0.00453327652785168,0.00275914864202382,0.00984068094153123,0.001
"Tajikistan","TAJ","TJK",2003,0,0.00480046415049689,0.00305595715936076,0.0103454352921299,0.001
"Tajikistan","TAJ","TJK",2004,0,0.00417506169347105,0.00309429743886172,0.00943088764155144,0
"Tajikistan","TAJ","TJK",2005,0,0.0050142726826203,0.00454751530371816,0.00949530274414275,0.001
"Tajikistan","TAJ","TJK",2006,0,0.00484321709954697,0.00479344553693725,0.00973620576170367,0
"Tajikistan","TAJ","TJK",2007,0,0.00469019152042975,0.00474302612276759,0.00932754843852166,0
"Tajikistan","TAJ","TJK",2008,0,0.00492842667475228,0.00567108502717935,0.0091141949970775,0
"Tajikistan","TAJ","TJK",2009,0,0.00603367589786972,0.00676347335588648,0.00933755433772269,0.002
"Tajikistan","TAJ","TJK",2010,0,0.00528821850723193,0.00691299411058873,0.00895166141110706,0
"Tajikistan","TAJ","TJK",2011,0,0.00486118338832457,0.00587910047541746,0.00870444968955625,0
"Tajikistan","TAJ","TJK",2012,0,0.00490956135950577,0.00601410109647852,0.0087145829820388,0
"Tajikistan","TAJ","TJK",2013,NA,NA,NA,NA,NA
"Tajikistan","TAJ","TJK",2014,NA,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1961,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1962,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1963,1,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1964,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1965,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1966,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1967,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1968,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1969,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1970,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1971,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1972,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1973,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1974,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1975,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1976,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1977,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1978,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1979,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1980,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1981,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1982,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1983,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1984,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1985,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1986,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1987,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1988,0,NA,NA,NA,NA
"Tanzania","TAZ","TZA",1989,0,NA,NA,0.0221602512222608,NA
"Tanzania","TAZ","TZA",1990,0,0.0124064388871502,0.00941077584310615,0.0228085408183443,0.005
"Tanzania","TAZ","TZA",1991,0,0.00751579053628244,0.0103241854521346,0.0122231861567127,0
"Tanzania","TAZ","TZA",1992,0,0.00989413921172325,0.00952185483139122,0.0191605628037785,0.001
"Tanzania","TAZ","TZA",1993,0,0.00956987225277475,0.00799452119617831,0.0197150955621459,0.001
"Tanzania","TAZ","TZA",1994,0,0.0112467235493882,0.00811733072258565,0.020622839925579,0.005
"Tanzania","TAZ","TZA",1995,0,0.015974945471838,0.0139174369872352,0.0310073994282788,0.003
"Tanzania","TAZ","TZA",1996,0,0.015993487967252,0.016091231503305,0.0288892323984511,0.003
"Tanzania","TAZ","TZA",1997,0,0.0160245222183678,0.0190207108740513,0.0280528557810521,0.001
"Tanzania","TAZ","TZA",1998,0,0.0170579631629654,0.0202573497619366,0.0279165397269596,0.003
"Tanzania","TAZ","TZA",1999,0,0.0163364431467859,0.020830882911902,0.0261784465284557,0.002
"Tanzania","TAZ","TZA",2000,0,0.016308877774419,0.0212112795814452,0.0247153537418119,0.003
"Tanzania","TAZ","TZA",2001,0,0.0148198393415863,0.0194403557359628,0.0230191622887962,0.002
"Tanzania","TAZ","TZA",2002,0,0.0142763744043464,0.0196437674958686,0.0221853557171707,0.001
"Tanzania","TAZ","TZA",2003,0,0.013154301604471,0.0182591557067441,0.021203749106669,0
"Tanzania","TAZ","TZA",2004,0,0.0127735869209699,0.0168061259293994,0.0205146348335103,0.001
"Tanzania","TAZ","TZA",2005,0,0.0117964538705836,0.015431457908229,0.0199579037035218,0
"Tanzania","TAZ","TZA",2006,0,0.0114282880254508,0.0142235779065502,0.0200612861698022,0
"Tanzania","TAZ","TZA",2007,0,0.0110907574897017,0.0129501307652364,0.0193221417038688,0.001
"Tanzania","TAZ","TZA",2008,0,0.010740407690215,0.0129366129069911,0.0192846101636538,0
"Tanzania","TAZ","TZA",2009,0,0.0113623214608849,0.0137760831426786,0.0193108812399762,0.001
"Tanzania","TAZ","TZA",2010,0,0.0103555560099914,0.0126020056099999,0.0184646624199743,0
"Tanzania","TAZ","TZA",2011,0,0.0102099406762724,0.010839540868707,0.0187902811601103,0.001
"Tanzania","TAZ","TZA",2012,0,0.0107283083842194,0.0113213573036287,0.0188635678490296,0.002
"Tanzania","TAZ","TZA",2013,NA,NA,NA,NA,NA
"Tanzania","TAZ","TZA",2014,NA,NA,NA,NA,NA
"Thailand","THI","THA",1945,0,NA,NA,NA,NA
"Thailand","THI","THA",1946,0,NA,NA,NA,NA
"Thailand","THI","THA",1947,0,NA,NA,NA,NA
"Thailand","THI","THA",1948,0,NA,NA,NA,NA
"Thailand","THI","THA",1949,0,NA,NA,NA,NA
"Thailand","THI","THA",1950,0,NA,NA,NA,NA
"Thailand","THI","THA",1951,0,NA,NA,NA,NA
"Thailand","THI","THA",1952,0,NA,NA,NA,NA
"Thailand","THI","THA",1953,0,NA,NA,NA,NA
"Thailand","THI","THA",1954,0,NA,NA,NA,NA
"Thailand","THI","THA",1955,0,NA,NA,NA,NA
"Thailand","THI","THA",1956,0,NA,NA,NA,NA
"Thailand","THI","THA",1957,0,NA,NA,NA,NA
"Thailand","THI","THA",1958,0,NA,NA,NA,NA
"Thailand","THI","THA",1959,0,NA,NA,NA,NA
"Thailand","THI","THA",1960,0,NA,NA,NA,NA
"Thailand","THI","THA",1961,0,NA,NA,NA,NA
"Thailand","THI","THA",1962,0,NA,NA,NA,NA
"Thailand","THI","THA",1963,0,NA,NA,NA,NA
"Thailand","THI","THA",1964,0,NA,0.00505192981775641,NA,NA
"Thailand","THI","THA",1965,0,NA,0.00467200620126804,NA,NA
"Thailand","THI","THA",1966,0,0.0061279414510768,0.00437389508480911,0.0110099292684213,0.003
"Thailand","THI","THA",1967,0,0.00669114705337787,0.00396938294352322,0.0111040582166104,0.005
"Thailand","THI","THA",1968,0,0.0147419043024911,0.00687281676674199,0.0193528961407312,0.018
"Thailand","THI","THA",1969,0,0.01685375824556,0.0130903099933606,0.0224709647433195,0.015
"Thailand","THI","THA",1970,0,0.0149480970444551,0.0130020767199548,0.0208422144134104,0.011
"Thailand","THI","THA",1971,0,0.0126459426549424,0.00409580071773902,0.0288420272470881,0.005
"Thailand","THI","THA",1972,0,0.0114478079241119,0.0038550244368812,0.0284883993354546,0.002
"Thailand","THI","THA",1973,0,0.019392601297002,0.00662991420965078,0.0395478896813552,0.012
"Thailand","THI","THA",1974,0,0.020505698317112,0.00996752114918456,0.0455495738021513,0.006
"Thailand","THI","THA",1975,0,0.0200642829246323,0.0104927124456797,0.0437001363282172,0.006
"Thailand","THI","THA",1976,0,0.0120009523599466,0.00320747796942923,0.0287953791104105,0.004
"Thailand","THI","THA",1977,0,0.021791513289581,0.00550588787418602,0.0378686519945569,0.022
"Thailand","THI","THA",1978,0,0.0195206002179798,0.00973988462187263,0.0448219160320668,0.004
"Thailand","THI","THA",1979,0,0.0186472099408338,0.0086506484314005,0.0442909813911009,0.003
"Thailand","THI","THA",1980,0,0.0169913355896449,0.00848064642727698,0.0424933603416577,0
"Thailand","THI","THA",1981,0,0.0168879683533232,0.00867217547116161,0.0419917295888081,0
"Thailand","THI","THA",1982,0,0.0176543471604626,0.00964894210086908,0.0423140993805187,0.001
"Thailand","THI","THA",1983,0,0.0183823984968787,0.00877190926670053,0.0423752862239355,0.004
"Thailand","THI","THA",1984,0,0.0156220593243596,0.0088092987494201,0.0370568792236586,0.001
"Thailand","THI","THA",1985,0,0.0169195679290355,0.00875130169550562,0.037007402091601,0.005
"Thailand","THI","THA",1986,0,0.0157072824850462,0.00902088853231334,0.0371009589228253,0.001
"Thailand","THI","THA",1987,0,0.0155062013980154,0.0082538526754344,0.0362647515186119,0.002
"Thailand","THI","THA",1988,0,0.0143577572194688,0.00756120144527369,0.0345120702131326,0.001
"Thailand","THI","THA",1989,0,0.0151859404076179,0.00747188033699317,0.0350859408858604,0.003
"Thailand","THI","THA",1990,0,0.0111290451424299,0.00758162856115146,0.0188055068661383,0.007
"Thailand","THI","THA",1991,0,0.00961115608447933,0.00433216761791513,0.0235013006355229,0.001
"Thailand","THI","THA",1992,0,0.00498691081363509,0.00441484110124577,0.0085458913396595,0.002
"Thailand","THI","THA",1993,0,0.00496757136259283,0.00487132305341741,0.00703139103436107,0.003
"Thailand","THI","THA",1994,0,0.00393708134783069,0.00464639610697178,0.0061648479365203,0.001
"Thailand","THI","THA",1995,0,0.00331801108925349,0.0042564240209524,0.00569760924680806,0
"Thailand","THI","THA",1996,0,0.00246840466410561,0.00443436132223849,0.00297085267007833,0
"Thailand","THI","THA",1997,0,0.00252296801670167,0.00417664117739542,0.0033922628727096,0
"Thailand","THI","THA",1998,0,0.00248535210538322,0.00396194720386659,0.00349410911228308,0
"Thailand","THI","THA",1999,0,0.00225819063792297,0.00389065837673307,0.00288391353703584,0
"Thailand","THI","THA",2000,0,0.0020241018786698,0.00337301656037216,0.00269928907563725,0
"Thailand","THI","THA",2001,0,0.00203769794233199,0.00341757380736319,0.00269552001963277,0
"Thailand","THI","THA",2002,0,0.00202866251919976,0.00351010084842962,0.00257588670916967,0
"Thailand","THI","THA",2003,0,0.00206758014051312,0.00347643021968296,0.00272631020185641,0
"Thailand","THI","THA",2004,0,0.00184076219472419,0.00281404147255273,0.00270824511161984,0
"Thailand","THI","THA",2005,0,0.00172349666923791,0.00247157385762716,0.00269891615008657,0
"Thailand","THI","THA",2006,0,0.00852569745864496,0.00146552587764424,0.0201115664982906,0.004
"Thailand","THI","THA",2007,0,0.00811797462356338,0.00256268842416924,0.0197912354465209,0.002
"Thailand","THI","THA",2008,0,0.00831029681357094,0.00410763020425943,0.0198232602364534,0.001
"Thailand","THI","THA",2009,0,0.0104254949287261,0.00458184689973774,0.0196946378864406,0.007
"Thailand","THI","THA",2010,0,0.00804346058114774,0.00431532700478662,0.0168150547386566,0.003
"Thailand","THI","THA",2011,0,0.00335710707180348,0.00394731617019879,0.00412400504521167,0.002
"Thailand","THI","THA",2012,0,0.00381513502864169,0.00391884864125106,0.003526556444674,0.004
"Thailand","THI","THA",2013,NA,NA,NA,NA,NA
"Thailand","THI","THA",2014,NA,NA,NA,NA,NA
"Timor Leste","ETM","TLS",2002,0,0.00297862528323614,0.00347960402912324,0.00245627182058518,0.003
"Timor Leste","ETM","TLS",2003,0,0.002184778448147,0.00438771894664973,0.00216661639779126,0
"Timor Leste","ETM","TLS",2004,0,0.00273494031107477,0.00529393017346781,0.00191089075975649,0.001
"Timor Leste","ETM","TLS",2005,0,0.00288079148230171,0.00694071940945904,0.00170165503744608,0
"Timor Leste","ETM","TLS",2006,0,0.00454144794632802,0.0107145242270446,0.00190981961193945,0.001
"Timor Leste","ETM","TLS",2007,0,0.00356751784539941,0.00913936870171119,0.00156318483448703,0
"Timor Leste","ETM","TLS",2008,0,0.00472740702301347,0.00950545034760171,0.00267677072143869,0.002
"Timor Leste","ETM","TLS",2009,0,0.00506856731347402,0.0105870824407914,0.00261861949963065,0.002
"Timor Leste","ETM","TLS",2010,0,0.00521571061071522,0.0110088444807996,0.00263828735134604,0.002
"Timor Leste","ETM","TLS",2011,0,0.00476110267423528,0.0107013429598334,0.00258196506287248,0.001
"Timor Leste","ETM","TLS",2012,0,NA,NA,0.00277356683185596,NA
"Timor Leste","ETM","TLS",2013,NA,NA,NA,NA,NA
"Timor Leste","ETM","TLS",2014,NA,NA,NA,NA,NA
"Togo","TOG","TGO",1960,0,NA,NA,NA,NA
"Togo","TOG","TGO",1961,0,NA,NA,0.00660241283176336,NA
"Togo","TOG","TGO",1962,0,NA,NA,0.00665042235972095,NA
"Togo","TOG","TGO",1963,0,NA,NA,0.0114132390430431,NA
"Togo","TOG","TGO",1964,0,0.00567213344559608,0.0064112504119422,0.010605149924846,0
"Togo","TOG","TGO",1965,0,0.00616208592208732,0.00684283022565095,0.011643427540611,0
"Togo","TOG","TGO",1966,0,0.00644697837078939,0.0063180186170358,0.0130229164953324,0
"Togo","TOG","TGO",1967,0,0.00710446802668039,0.00685416491840476,0.0134592391616364,0.001
"Togo","TOG","TGO",1968,0,0.00688559117989414,0.00645884117116817,0.0131979323685143,0.001
"Togo","TOG","TGO",1969,0,0.0065949471986335,0.00601423528392795,0.0137706063119726,0
"Togo","TOG","TGO",1970,0,0.00676882912161411,0.0055838769480064,0.0147226104168359,0
"Togo","TOG","TGO",1971,0,0.00658172765339475,0.00576875919779205,0.0139764237623922,0
"Togo","TOG","TGO",1972,0,0.0065922435639736,0.00635408538460719,0.0134226453073136,0
"Togo","TOG","TGO",1973,0,0.00729736488023379,0.00716683483558744,0.0137252598051139,0.001
"Togo","TOG","TGO",1974,0,0.00640915771778239,0.00553309311213382,0.0136943800412134,0
"Togo","TOG","TGO",1975,0,0.00450439922744046,0.00537278877701291,0.00814040890530846,0
"Togo","TOG","TGO",1976,0,0.00453383381619427,0.0053170572817084,0.0082844441668744,0
"Togo","TOG","TGO",1977,0,0.00433987205028513,0.00529567299853123,0.00772394315232416,0
"Togo","TOG","TGO",1978,0,0.00395861149830166,0.00402597848777891,0.00784985600712605,0
"Togo","TOG","TGO",1979,0,0.00453257743611225,0.00440362979473534,0.0091941025136014,0
"Togo","TOG","TGO",1980,0,0.00416250367019436,0.00509469900650688,0.00739281200407619,0
"Togo","TOG","TGO",1981,0,0.00487518018869343,0.00543497194897537,0.00919056861710491,0
"Togo","TOG","TGO",1982,0,0.00478395914693393,0.00518864289533571,0.0091632345454661,0
"Togo","TOG","TGO",1983,0,0.00509892926415363,0.00588468397701804,0.00941210381544286,0
"Togo","TOG","TGO",1984,0,0.00457103694022152,0.00537991443000634,0.00833319639065823,0
"Togo","TOG","TGO",1985,0,0.00455261556250736,0.00533048405577527,0.00832736263174681,0
"Togo","TOG","TGO",1986,0,0.00689673141641799,0.00567099426434445,0.0150191999849095,0
"Togo","TOG","TGO",1987,0,0.00710674189124316,0.00600983162418643,0.015310394049543,0
"Togo","TOG","TGO",1988,0,0.00696795930323913,0.00582343176564596,0.0130804461440714,0.002
"Togo","TOG","TGO",1989,0,0.00736179840728791,0.00620795740700954,0.0148774378148542,0.001
"Togo","TOG","TGO",1990,0,0.00810298663858046,0.00675346008045049,0.0165554998352909,0.001
"Togo","TOG","TGO",1991,0,0.01299749750297,0.0123383387649676,0.0186541537439422,0.008
"Togo","TOG","TGO",1992,0,0.0163267187639817,0.0142181698485162,0.020761986443429,0.014
"Togo","TOG","TGO",1993,0,0.0159798709793063,0.0150597159693292,0.0248798969685898,0.008
"Togo","TOG","TGO",1994,0,0.0107258196446294,0.0136991759602603,0.018478282973628,0
"Togo","TOG","TGO",1995,0,0.0101773350425927,0.013186458350841,0.017345546776937,0
"Togo","TOG","TGO",1996,0,0.00762725309971199,0.0122075797018004,0.00967417959733558,0.001
"Togo","TOG","TGO",1997,0,0.00798408095617809,0.0129946446238375,0.00995759824469676,0.001
"Togo","TOG","TGO",1998,0,0.00816746065784619,0.0132785932843912,0.0112237886891473,0
"Togo","TOG","TGO",1999,0,0.00808944153466081,0.0140505708160034,0.010217753787979,0
"Togo","TOG","TGO",2000,0,0.00758112581707789,0.012251498671983,0.0104918787792506,0
"Togo","TOG","TGO",2001,0,0.00785753586888311,0.0123078448821815,0.0112647627244679,0
"Togo","TOG","TGO",2002,0,0.00767369170441226,0.0121200195901929,0.0109010555230438,0
"Togo","TOG","TGO",2003,0,0.00692590722608069,0.0107302806602928,0.0100474410179493,0
"Togo","TOG","TGO",2004,0,0.00706939095316658,0.0113160795444166,0.00989209331508317,0
"Togo","TOG","TGO",2005,0,0.00995185837431984,0.0111929475061687,0.0176626276167908,0.001
"Togo","TOG","TGO",2006,0,0.0100548902904299,0.0117476115108592,0.0184170593604306,0
"Togo","TOG","TGO",2007,0,0.0100630799451252,0.0118279166964667,0.0183613231389089,0
"Togo","TOG","TGO",2008,0,0.0101791670287827,0.0121818934755811,0.0183556076107669,0
"Togo","TOG","TGO",2009,0,0.0100841709808996,0.0120486167124902,0.0182038962302085,0
"Togo","TOG","TGO",2010,0,0.00709002511112189,0.0112689473397686,0.0100011279935971,0
"Togo","TOG","TGO",2011,0,0.00696958460000956,0.0112755436555276,0.00963321014450108,0
"Togo","TOG","TGO",2012,0,NA,NA,0.00949026343116842,NA
"Togo","TOG","TGO",2013,NA,NA,NA,NA,NA
"Togo","TOG","TGO",2014,NA,NA,NA,NA,NA
"Trinidad and Tobago","TRI","TTO",1962,0,NA,NA,NA,NA
"Trinidad and Tobago","TRI","TTO",1963,0,NA,NA,0.000848874443002138,NA
"Trinidad and Tobago","TRI","TTO",1964,0,0.00211826865507646,0.00557816725664236,0.000776638708587021,0
"Trinidad and Tobago","TRI","TTO",1965,0,0.00208264291098576,0.00546856849329497,0.000779360239662313,0
"Trinidad and Tobago","TRI","TTO",1966,0,0.00295622860118161,0.00813273259019754,0.000735953213347296,0
"Trinidad and Tobago","TRI","TTO",1967,0,0.00309835129056437,0.00853694140323009,0.000758112468463018,0
"Trinidad and Tobago","TRI","TTO",1968,0,0.00301524193939425,0.00833447409643686,0.000711251721745888,0
"Trinidad and Tobago","TRI","TTO",1969,0,0.00285156937639156,0.00784370030379728,0.000711007825377399,0
"Trinidad and Tobago","TRI","TTO",1970,0,0.00282397571567379,0.00776753922355638,0.000704387923464995,0
"Trinidad and Tobago","TRI","TTO",1971,0,0.00271530973150748,0.00742420098291861,0.000721728211603831,0
"Trinidad and Tobago","TRI","TTO",1972,0,0.00286672423145556,0.00788573438650179,0.000714438307864875,0
"Trinidad and Tobago","TRI","TTO",1973,0,0.00293151632586055,0.00789651287291233,0.000898036104669321,0
"Trinidad and Tobago","TRI","TTO",1974,0,0.00279830093575668,0.00746376033654937,0.000931142470720653,0
"Trinidad and Tobago","TRI","TTO",1975,0,0.00280259971272998,0.00734290041805611,0.00106489872013383,0
"Trinidad and Tobago","TRI","TTO",1976,0,0.00288022042904539,0.00662505903509924,0.00101560225203692,0.001
"Trinidad and Tobago","TRI","TTO",1977,0,0.00273918835307829,0.00726382610313502,0.000953738956099844,0
"Trinidad and Tobago","TRI","TTO",1978,0,0.00286613215648985,0.007611077085542,0.000987319383927562,0
"Trinidad and Tobago","TRI","TTO",1979,0,0.00289645663865109,0.00764834101182979,0.00104102890412348,0
"Trinidad and Tobago","TRI","TTO",1980,0,0.00287278280323798,0.00764605412897312,0.000972294280740819,0
"Trinidad and Tobago","TRI","TTO",1981,0,0.00310844880156725,0.00756324770773016,0.0007620986969716,0.001
"Trinidad and Tobago","TRI","TTO",1982,0,0.00292316456014648,0.00789991076816071,0.000869582912278724,0
"Trinidad and Tobago","TRI","TTO",1983,0,0.00280126906387708,0.00758573053057902,0.000818076661052209,0
"Trinidad and Tobago","TRI","TTO",1984,0,0.0023966913729532,0.00432869926281571,0.000861374856043878,0.002
"Trinidad and Tobago","TRI","TTO",1985,0,0.00171517584345029,0.00436650046396342,0.000779027066387462,0
"Trinidad and Tobago","TRI","TTO",1986,0,0.00152560100181782,0.00383484120678715,0.000741961798666307,0
"Trinidad and Tobago","TRI","TTO",1987,0,0.00162065826209512,0.00406036254414065,0.000801612242144707,0
"Trinidad and Tobago","TRI","TTO",1988,0,0.00170776351614111,0.00420527374003796,0.000918016808385382,0
"Trinidad and Tobago","TRI","TTO",1989,0,0.00145716039236911,0.00362242000594784,0.000749061171159491,0
"Trinidad and Tobago","TRI","TTO",1990,0,0.00199319157669028,0.00432355462898054,0.00165602010109031,0
"Trinidad and Tobago","TRI","TTO",1991,0,0.00192347314188303,0.00405044687689127,0.000719972548757828,0.001
"Trinidad and Tobago","TRI","TTO",1992,0,0.00166689996532558,0.00415739359791208,0.000843306298064646,0
"Trinidad and Tobago","TRI","TTO",1993,0,0.00166532582044938,0.00407098779471602,0.000924989666632114,0
"Trinidad and Tobago","TRI","TTO",1994,0,0.00185685462400583,0.00459110802750833,0.000979455844509159,0
"Trinidad and Tobago","TRI","TTO",1995,0,0.00178553140160653,0.00465987595991638,0.000696718244903207,0
"Trinidad and Tobago","TRI","TTO",1996,0,0.00177179330765277,0.00465794822497481,0.000657431697983498,0
"Trinidad and Tobago","TRI","TTO",1997,0,0.00126914931317739,0.00204329501784874,0.000764152921683441,0.001
"Trinidad and Tobago","TRI","TTO",1998,0,0.000982565803703685,0.00224503748534285,0.000702659925768206,0
"Trinidad and Tobago","TRI","TTO",1999,0,0.00107027683954362,0.00245596882154232,0.000754861697088535,0
"Trinidad and Tobago","TRI","TTO",2000,0,0.00112130835414908,0.00248752530406931,0.000876399758377912,0
"Trinidad and Tobago","TRI","TTO",2001,0,0.00110699666713182,0.00248761557360129,0.00083337442779418,0
"Trinidad and Tobago","TRI","TTO",2002,0,0.00127279283774088,0.00284597801550962,0.000972400497713024,0
"Trinidad and Tobago","TRI","TTO",2003,0,0.00130044269273892,0.00295865076048262,0.000942677317734149,0
"Trinidad and Tobago","TRI","TTO",2004,0,0.00125227871889605,0.00279617748777742,0.000960658668910737,0
"Trinidad and Tobago","TRI","TTO",2005,0,0.00119157724376239,0.00261739901897613,0.000957332712311056,0
"Trinidad and Tobago","TRI","TTO",2006,0,0.0011283694232459,0.00243462936593765,0.000950478903800047,0
"Trinidad and Tobago","TRI","TTO",2007,0,0.00121488573606477,0.00267641140894002,0.000968245799254283,0
"Trinidad and Tobago","TRI","TTO",2008,0,0.00117081030004465,0.00255786998105191,0.00095456091908204,0
"Trinidad and Tobago","TRI","TTO",2009,0,0.000609335886646926,0.000762490709231539,0.00106551695070924,0
"Trinidad and Tobago","TRI","TTO",2010,0,0.00127554273371383,0.00284095520734685,0.000985672993794641,0
"Trinidad and Tobago","TRI","TTO",2011,0,0.000996314393316452,0.00196968469792546,0.0010192584820239,0
"Trinidad and Tobago","TRI","TTO",2012,0,NA,NA,0.000947135301985309,NA
"Trinidad and Tobago","TRI","TTO",2013,NA,NA,NA,NA,NA
"Trinidad and Tobago","TRI","TTO",2014,NA,NA,NA,NA,NA
"Tunisia","TUN","TUN",1956,0,NA,NA,NA,NA
"Tunisia","TUN","TUN",1957,0,NA,NA,NA,NA
"Tunisia","TUN","TUN",1958,0,NA,NA,NA,NA
"Tunisia","TUN","TUN",1959,0,NA,NA,NA,NA
"Tunisia","TUN","TUN",1960,0,NA,NA,NA,NA
"Tunisia","TUN","TUN",1961,0,NA,NA,NA,NA
"Tunisia","TUN","TUN",1962,0,NA,NA,0.0105385927987626,NA
"Tunisia","TUN","TUN",1963,0,NA,NA,0.010469239083618,NA
"Tunisia","TUN","TUN",1964,0,0.00662450725315783,0.00946917661325742,0.0104043451462161,0
"Tunisia","TUN","TUN",1965,0,0.00632940491261889,0.00899717528620576,0.00999103945165091,0
"Tunisia","TUN","TUN",1966,0,0.00614131410273983,0.00873448400698891,0.00968945830123059,0
"Tunisia","TUN","TUN",1967,0,0.00641670477177473,0.00852357275704527,0.0107265415582789,0
"Tunisia","TUN","TUN",1968,0,0.00617869709209468,0.00908048300147664,0.00945560827480739,0
"Tunisia","TUN","TUN",1969,0,0.00594606153420155,0.00839650570480872,0.00944167889779592,0
"Tunisia","TUN","TUN",1970,0,0.00533234358791104,0.00673358561624865,0.00926344514748448,0
"Tunisia","TUN","TUN",1971,0,0.00530841968950844,0.00656914844533312,0.00835611062319219,0.001
"Tunisia","TUN","TUN",1972,0,0.00488254492956364,0.00646295204360668,0.00818468274508423,0
"Tunisia","TUN","TUN",1973,0,0.00503850084384136,0.00622493898427469,0.0088905635472494,0
"Tunisia","TUN","TUN",1974,0,0.00440435618958624,0.00509291099926131,0.00812015756949742,0
"Tunisia","TUN","TUN",1975,0,0.00452515795884049,0.00512521799042134,0.00845025588610012,0
"Tunisia","TUN","TUN",1976,0,0.00489626947252362,0.00492142790878392,0.00776738050878695,0.002
"Tunisia","TUN","TUN",1977,0,0.00449792723858334,0.00461768416527751,0.00787609755047252,0.001
"Tunisia","TUN","TUN",1978,0,0.00444829496016885,0.00451918683031018,0.00782569805019637,0.001
"Tunisia","TUN","TUN",1979,0,0.00386340680563178,0.00400916336741499,0.00758105704948035,0
"Tunisia","TUN","TUN",1980,0,0.00363429780940648,0.00384483012562631,0.00705806330259311,0
"Tunisia","TUN","TUN",1981,0,0.00391353687507037,0.00366119381508125,0.00707941681012985,0.001
"Tunisia","TUN","TUN",1982,0,0.00382939208049163,0.00385037930550185,0.00763779693597306,0
"Tunisia","TUN","TUN",1983,0,0.00408028481683068,0.00399259851638958,0.00724825593410246,0.001
"Tunisia","TUN","TUN",1984,0,0.00358306198873198,0.00388274457697676,0.00686644138921919,0
"Tunisia","TUN","TUN",1985,0,0.0035398306361395,0.00405359476339028,0.00656589714502822,0
"Tunisia","TUN","TUN",1986,0,0.00425008188668334,0.0042394085124523,0.00751083714759772,0.001
"Tunisia","TUN","TUN",1987,0,0.0132757933835374,0.00411471034684628,0.0277126698037658,0.008
"Tunisia","TUN","TUN",1988,0,0.0123714452980249,0.0036244997063527,0.0284898361877219,0.005
"Tunisia","TUN","TUN",1989,0,0.0111033077914382,0.00344081123669939,0.0278691121376152,0.002
"Tunisia","TUN","TUN",1990,0,0.00947257629343475,0.00250275906102693,0.0259149698192773,0
"Tunisia","TUN","TUN",1991,0,0.0059369912558416,0.0026519724901971,0.0141590012773277,0.001
"Tunisia","TUN","TUN",1992,0,0.0033792737146517,0.00272613874060473,0.00741168240335037,0
"Tunisia","TUN","TUN",1993,0,0.00405410076038048,0.0046588231012042,0.00750347917993724,0
"Tunisia","TUN","TUN",1994,0,0.00393335674087735,0.00448945679522687,0.00731061342740519,0
"Tunisia","TUN","TUN",1995,0,0.00386136254185495,0.00451442930128609,0.00706965832427874,0
"Tunisia","TUN","TUN",1996,0,0.00385114024236421,0.00483081397155996,0.00672260675553267,0
